    81    0.28258E-09    0.63118E-13    0.28596E-15   -0.14768E-11
    82    0.28614E-09    0.65077E-13    0.29309E-15   -0.15507E-11
    83    0.28973E-09    0.67051E-13    0.30031E-15   -0.16258E-11
    84    0.29336E-09    0.69038E-13    0.30762E-15   -0.17018E-11
    85    0.29701E-09    0.71036E-13    0.31502E-15   -0.17790E-11
    86    0.30068E-09    0.73046E-13    0.32251E-15   -0.18572E-11
    87    0.30442E-09    0.75063E-13    0.33009E-15   -0.19365E-11
    88    0.30815E-09    0.77090E-13    0.33776E-15   -0.20167E-11
    89    0.31193E-09    0.79125E-13    0.34552E-15   -0.20981E-11
    90    0.31574E-09    0.81161E-13    0.35337E-15   -0.21802E-11
    91    0.31957E-09    0.83197E-13    0.36132E-15   -0.22632E-11
    92    0.32344E-09    0.85232E-13    0.36936E-15   -0.23469E-11
    93    0.32735E-09    0.87264E-13    0.37749E-15   -0.24313E-11
    94    0.33127E-09    0.89288E-13    0.38572E-15   -0.25162E-11
    95    0.33523E-09    0.91303E-13    0.39404E-15   -0.26016E-11
    96    0.33919E-09    0.93309E-13    0.40245E-15   -0.26875E-11
    97    0.34320E-09    0.95301E-13    0.41096E-15   -0.27737E-11
    98    0.34725E-09    0.97280E-13    0.41956E-15   -0.28599E-11
    99    0.35131E-09    0.99240E-13    0.42826E-15   -0.29466E-11
   100    0.35540E-09    0.10118E-12    0.43706E-15   -0.30330E-11
   101    0.35952E-09    0.10311E-12    0.44595E-15   -0.31197E-11
   102    0.36371E-09    0.10501E-12    0.45494E-15   -0.32063E-11
   103    0.36788E-09    0.10689E-12    0.46403E-15   -0.32929E-11
   104    0.37209E-09    0.10875E-12    0.47322E-15   -0.33792E-11
   105    0.37631E-09    0.11058E-12    0.48251E-15   -0.34654E-11
   106    0.38057E-09    0.11239E-12    0.49190E-15   -0.35513E-11
   107    0.38482E-09    0.11416E-12    0.50139E-15   -0.36368E-11
   108    0.38911E-09    0.11591E-12    0.51098E-15   -0.37221E-11
   109    0.39343E-09    0.11761E-12    0.52067E-15   -0.38068E-11
   110    0.39776E-09    0.11927E-12    0.53047E-15   -0.38908E-11
   111    0.40210E-09    0.12090E-12    0.54038E-15   -0.39744E-11
   112    0.40647E-09    0.12250E-12    0.55038E-15   -0.40574E-11
   113    0.41087E-09    0.12405E-12    0.56050E-15   -0.41396E-11
   114    0.41528E-09    0.12556E-12    0.57071E-15   -0.42210E-11
   115    0.41971E-09    0.12704E-12    0.58104E-15   -0.43015E-11
   116    0.42415E-09    0.12846E-12    0.59148E-15   -0.43811E-11
   117    0.42863E-09    0.12983E-12    0.60202E-15   -0.44597E-11
   118    0.43313E-09    0.13117E-12    0.61267E-15   -0.45373E-11
   119    0.43763E-09    0.13247E-12    0.62344E-15   -0.46136E-11
   120    0.44215E-09    0.13369E-12    0.63431E-15   -0.46887E-11
   121    0.44667E-09    0.13489E-12    0.64530E-15   -0.47625E-11
   122    0.45120E-09    0.13602E-12    0.65640E-15   -0.48349E-11
   123    0.45574E-09    0.13709E-12    0.66762E-15   -0.49060E-11
   124    0.46028E-09    0.13811E-12    0.67895E-15   -0.49752E-11
   125    0.46483E-09    0.13907E-12    0.69039E-15   -0.50430E-11
   126    0.46939E-09    0.13999E-12    0.70195E-15   -0.51092E-11
   127    0.47395E-09    0.14083E-12    0.71363E-15   -0.51737E-11
   128    0.47850E-09    0.14163E-12    0.72543E-15   -0.52364E-11
   129    0.48307E-09    0.14236E-12    0.73735E-15   -0.52972E-11
   130    0.48763E-09    0.14302E-12    0.74939E-15   -0.53560E-11
   131    0.49219E-09    0.14363E-12    0.76155E-15   -0.54129E-11
   132    0.49676E-09    0.14417E-12    0.77383E-15   -0.54677E-11
   133    0.50132E-09    0.14465E-12    0.78623E-15   -0.55205E-11
   134    0.50588E-09    0.14507E-12    0.79876E-15   -0.55708E-11
   135    0.51044E-09    0.14543E-12    0.81141E-15   -0.56190E-11
   136    0.51498E-09    0.14571E-12    0.82418E-15   -0.56646E-11
   137    0.51951E-09    0.14594E-12    0.83708E-15   -0.57078E-11
   138    0.52404E-09    0.14610E-12    0.85011E-15   -0.57486E-11
   139    0.52853E-09    0.14621E-12    0.86327E-15   -0.57868E-11
   140    0.53303E-09    0.14624E-12    0.87655E-15   -0.58224E-11
   141    0.53750E-09    0.14621E-12    0.88997E-15   -0.58553E-11
   142    0.54196E-09    0.14611E-12    0.90351E-15   -0.58855E-11
   143    0.54642E-09    0.14596E-12    0.91718E-15   -0.59129E-11
   144    0.55084E-09    0.14573E-12    0.93099E-15   -0.59376E-11
   145    0.55525E-09    0.14546E-12    0.94493E-15   -0.59594E-11
   146    0.55966E-09    0.14511E-12    0.95900E-15   -0.59784E-11
   147    0.56402E-09    0.14472E-12    0.97320E-15   -0.59942E-11
   148    0.56835E-09    0.14425E-12    0.98753E-15   -0.60072E-11
   149    0.57268E-09    0.14372E-12    0.10020E-14   -0.60170E-11
   150    0.57696E-09    0.14315E-12    0.10166E-14   -0.60236E-11
   151    0.58123E-09    0.14252E-12    0.10314E-14   -0.60271E-11
   152    0.58545E-09    0.14182E-12    0.10462E-14   -0.60275E-11
   153    0.58965E-09    0.14107E-12    0.10612E-14   -0.60244E-11
   154    0.59382E-09    0.14027E-12    0.10764E-14   -0.60181E-11
   155    0.59796E-09    0.13942E-12    0.10917E-14   -0.60085E-11
   156    0.60205E-09    0.13853E-12    0.11071E-14   -0.59957E-11
   157    0.60612E-09    0.13759E-12    0.11227E-14   -0.59794E-11
   158    0.61016E-09    0.13660E-12    0.11384E-14   -0.59598E-11
   159    0.61416E-09    0.13556E-12    0.11542E-14   -0.59368E-11
   160    0.61813E-09    0.13448E-12    0.11702E-14   -0.59102E-11
   161    0.62207E-09    0.13338E-12    0.11863E-14   -0.58802E-11
   162    0.62597E-09    0.13222E-12    0.12026E-14   -0.58469E-11
   163    0.62985E-09    0.13102E-12    0.12189E-14   -0.58101E-11
   164    0.63367E-09    0.12980E-12    0.12355E-14   -0.57698E-11
   165    0.63747E-09    0.12854E-12    0.12522E-14   -0.57259E-11
   166    0.64124E-09    0.12726E-12    0.12690E-14   -0.56786E-11
   167    0.64497E-09    0.12592E-12    0.12859E-14   -0.56279E-11
   168    0.64865E-09    0.12460E-12    0.13030E-14   -0.55735E-11
   169    0.65229E-09    0.12323E-12    0.13202E-14   -0.55155E-11
   170    0.65589E-09    0.12185E-12    0.13376E-14   -0.54540E-11
   171    0.65943E-09    0.12046E-12    0.13551E-14   -0.53888E-11
   172    0.66292E-09    0.11906E-12    0.13728E-14   -0.53200E-11
   173    0.66635E-09    0.11764E-12    0.13905E-14   -0.52476E-11
   174    0.66975E-09    0.11623E-12    0.14085E-14   -0.51717E-11
   175    0.67309E-09    0.11481E-12    0.14265E-14   -0.50921E-11
   176    0.67637E-09    0.11340E-12    0.14447E-14   -0.50088E-11
   177    0.67959E-09    0.11199E-12    0.14630E-14   -0.49221E-11
