     2    0.14812E-09    0.73924E-14    0.47326E-12    0.14538E-06    0.41386E-08   -0.20729E-10
     3    0.13925E-09    0.12494E-13    0.59757E-12    0.22375E-06    0.49479E-08   -0.30775E-10
     4    0.13063E-09    0.14589E-13    0.62137E-12    0.29351E-06    0.53411E-08   -0.34893E-10
     5    0.12384E-09    0.13506E-13    0.58335E-12    0.35519E-06    0.55080E-08   -0.33652E-10
     6    0.11884E-09    0.10464E-13    0.51459E-12    0.40966E-06    0.55443E-08   -0.28334E-10
     7    0.11534E-09    0.69903E-14    0.43532E-12    0.45800E-06    0.55022E-08   -0.20543E-10
     8    0.11296E-09    0.41737E-14    0.35760E-12    0.50108E-06    0.54123E-08   -0.11875E-10
     9    0.11148E-09    0.24198E-14    0.28866E-12    0.53964E-06    0.52940E-08   -0.37293E-11
    10    0.11071E-09    0.15948E-14    0.23276E-12    0.57420E-06    0.51601E-08    0.28466E-11
    11    0.11048E-09    0.13207E-14    0.19146E-12    0.60539E-06    0.50217E-08    0.72517E-11
    12    0.11072E-09    0.12433E-14    0.16470E-12    0.63334E-06    0.48805E-08    0.93164E-11
    13    0.11126E-09    0.11634E-14    0.15070E-12    0.65872E-06    0.47448E-08    0.92457E-11
    14    0.11204E-09    0.10372E-14    0.14693E-12    0.68154E-06    0.46117E-08    0.75023E-11
    15    0.11302E-09    0.90596E-15    0.15046E-12    0.70228E-06    0.44847E-08    0.46985E-11
    16    0.11421E-09    0.82142E-15    0.15844E-12    0.72107E-06    0.43608E-08    0.14804E-11
    17    0.11553E-09    0.80379E-15    0.16845E-12    0.73796E-06    0.42409E-08   -0.15748E-11
    18    0.11691E-09    0.83889E-15    0.17855E-12    0.75332E-06    0.41251E-08   -0.40401E-11
    19    0.11850E-09    0.89883E-15    0.18787E-12    0.76723E-06    0.40140E-08   -0.56685E-11
    20    0.12014E-09    0.96134E-15    0.19563E-12    0.77973E-06    0.39046E-08   -0.63761E-11
    21    0.12186E-09    0.10219E-14    0.20191E-12    0.79100E-06    0.37980E-08   -0.62248E-11
    22    0.12363E-09    0.10903E-14    0.20704E-12    0.80119E-06    0.36942E-08   -0.54026E-11
    23    0.12545E-09    0.11820E-14    0.21140E-12    0.81034E-06    0.35937E-08   -0.41851E-11
    24    0.12733E-09    0.13089E-14    0.21532E-12    0.81848E-06    0.34973E-08   -0.28648E-11
    25    0.12926E-09    0.14762E-14    0.21938E-12    0.82578E-06    0.34044E-08   -0.16839E-11
    26    0.13122E-09    0.16815E-14    0.22413E-12    0.83227E-06    0.33144E-08   -0.80532E-12
    27    0.13323E-09    0.19193E-14    0.22953E-12    0.83799E-06    0.32283E-08   -0.31897E-12
    28    0.13526E-09    0.21857E-14    0.23521E-12    0.84303E-06    0.31465E-08   -0.24415E-12
    29    0.13734E-09    0.24790E-14    0.24094E-12    0.84739E-06    0.30688E-08   -0.52514E-12
    30    0.13945E-09    0.27983E-14    0.24663E-12    0.85119E-06    0.29936E-08   -0.10487E-11
    31    0.14158E-09    0.31432E-14    0.25179E-12    0.85437E-06    0.29208E-08   -0.16877E-11
    32    0.14374E-09    0.35131E-14    0.25589E-12    0.85706E-06    0.28511E-08   -0.23345E-11
    33    0.14594E-09    0.39075E-14    0.25846E-12    0.85928E-06    0.27849E-08   -0.28963E-11
    34    0.14817E-09    0.43257E-14    0.25958E-12    0.86103E-06    0.27207E-08   -0.32808E-11
    35    0.15042E-09    0.47684E-14    0.25917E-12    0.86235E-06    0.26579E-08   -0.34151E-11
    36    0.15270E-09    0.52371E-14    0.25706E-12    0.86329E-06    0.25966E-08   -0.32891E-11
    37    0.15501E-09    0.57346E-14    0.25310E-12    0.86387E-06    0.25374E-08   -0.29696E-11
    38    0.15735E-09    0.62669E-14    0.24756E-12    0.86410E-06    0.24801E-08   -0.25720E-11
    39    0.15971E-09    0.68336E-14    0.24071E-12    0.86400E-06    0.24248E-08   -0.21487E-11
    40    0.16209E-09    0.74334E-14    0.23278E-12    0.86361E-06    0.23717E-08   -0.17330E-11
    41    0.16452E-09    0.80663E-14    0.22381E-12    0.86294E-06    0.23206E-08   -0.13555E-11
    42    0.16695E-09    0.87345E-14    0.21312E-12    0.86202E-06    0.22716E-08   -0.10380E-11
    43    0.16939E-09    0.94414E-14    0.20019E-12    0.86085E-06    0.22244E-08   -0.79826E-12
    44    0.17183E-09    0.10190E-13    0.18584E-12    0.85945E-06    0.21790E-08   -0.64771E-12
    45    0.17433E-09    0.10984E-13    0.17093E-12    0.85783E-06    0.21354E-08   -0.59252E-12
    46    0.17687E-09    0.11815E-13    0.15486E-12    0.85601E-06    0.20929E-08   -0.62417E-12
    47    0.17940E-09    0.12676E-13    0.13693E-12    0.85401E-06    0.20512E-08   -0.72935E-12
    48    0.18196E-09    0.13578E-13    0.11737E-12    0.85184E-06    0.20105E-08   -0.89054E-12
    49    0.18456E-09    0.14530E-13    0.96618E-13    0.84950E-06    0.19709E-08   -0.10862E-11
    50    0.18721E-09    0.15508E-13    0.74989E-13    0.84700E-06    0.19322E-08   -0.12833E-11
    51    0.18987E-09    0.16487E-13    0.52292E-13    0.84438E-06    0.18941E-08   -0.14519E-11
    52    0.19256E-09    0.17484E-13    0.26407E-13    0.84162E-06    0.18569E-08   -0.15867E-11
    53    0.19527E-09    0.18535E-13   -0.42851E-14    0.83874E-06    0.18211E-08   -0.16866E-11
    54    0.19797E-09    0.19653E-13   -0.37397E-13    0.83574E-06    0.17863E-08   -0.17424E-11
    55    0.20071E-09    0.20846E-13   -0.70278E-13    0.83263E-06    0.17525E-08   -0.17474E-11
    56    0.20349E-09    0.22084E-13   -0.10319E-12    0.82943E-06    0.17199E-08   -0.17115E-11
    57    0.20631E-09    0.23333E-13   -0.13712E-12    0.82613E-06    0.16889E-08   -0.16475E-11
    58    0.20915E-09    0.24605E-13   -0.17308E-12    0.82276E-06    0.16594E-08   -0.15627E-11
    59    0.21199E-09    0.25916E-13   -0.21169E-12    0.81930E-06    0.16309E-08   -0.14663E-11
    60    0.21486E-09    0.27259E-13   -0.25227E-12    0.81577E-06    0.16032E-08   -0.13809E-11
    61    0.21780E-09    0.28633E-13   -0.29398E-12    0.81217E-06    0.15761E-08   -0.13275E-11
    62    0.22074E-09    0.30038E-13   -0.33695E-12    0.80851E-06    0.15494E-08   -0.13058E-11
    63    0.22371E-09    0.31476E-13   -0.38150E-12    0.80479E-06    0.15233E-08   -0.13104E-11
    64    0.22674E-09    0.32954E-13   -0.42797E-12    0.80102E-06    0.14977E-08   -0.13358E-11
    65    0.22977E-09    0.34475E-13   -0.47665E-12    0.79720E-06    0.14727E-08   -0.13767E-11
    66    0.23283E-09    0.36035E-13   -0.52745E-12    0.79334E-06    0.14482E-08   -0.14276E-11
    67    0.23591E-09    0.37634E-13   -0.58017E-12    0.78943E-06    0.14242E-08   -0.14831E-11
    68    0.23903E-09    0.39276E-13   -0.63467E-12    0.78550E-06    0.14009E-08   -0.15381E-11
    69    0.24217E-09    0.40950E-13   -0.69056E-12    0.78153E-06    0.13781E-08   -0.15897E-11
    70    0.24536E-09    0.42656E-13   -0.74786E-12    0.77753E-06    0.13559E-08   -0.16353E-11
    71    0.24857E-09    0.44389E-13   -0.80668E-12    0.77351E-06    0.13343E-08   -0.16725E-11
    72    0.25180E-09    0.46144E-13   -0.86715E-12    0.76946E-06    0.13132E-08   -0.16987E-11
    73    0.25506E-09    0.47918E-13   -0.92934E-12    0.76540E-06    0.12928E-08   -0.17114E-11
    74    0.25835E-09    0.49709E-13   -0.99309E-12    0.76131E-06    0.12730E-08   -0.17081E-11
    75    0.26167E-09    0.51522E-13   -0.10582E-11    0.75721E-06    0.12537E-08   -0.16877E-11
    76    0.26502E-09    0.53357E-13   -0.11247E-11    0.75310E-06    0.12350E-08   -0.16547E-11
    77    0.26840E-09    0.55216E-13   -0.11926E-11    0.74897E-06    0.12169E-08   -0.16150E-11
    78    0.27183E-09    0.57101E-13   -0.12620E-11    0.74484E-06    0.11991E-08   -0.15746E-11
    79    0.27528E-09    0.59005E-13   -0.13324E-11    0.74070E-06    0.11818E-08   -0.15395E-11
    80    0.27878E-09    0.60929E-13   -0.14040E-11    0.73656E-06    0.11648E-08   -0.15156E-11
    81    0.28230E-09    0.62865E-13   -0.14768E-11    0.73242E-06    0.11482E-08   -0.15087E-11
    82    0.28586E-09    0.64820E-13   -0.15507E-11    0.72827E-06    0.11318E-08   -0.15232E-11
    83    0.28944E-09    0.66788E-13   -0.16258E-11    0.72413E-06    0.11158E-08   -0.15557E-11
    84    0.29307E-09    0.68770E-13   -0.17019E-11    0.71999E-06    0.11000E-08   -0.16014E-11
    85    0.29671E-09    0.70763E-13   -0.17792E-11    0.71585E-06    0.10845E-08   -0.16551E-11
    86    0.30038E-09    0.72768E-13   -0.18575E-11    0.71172E-06    0.10693E-08   -0.17120E-11
    87    0.30411E-09    0.74780E-13   -0.19369E-11    0.70760E-06    0.10545E-08   -0.17669E-11
    88    0.30784E-09    0.76802E-13   -0.20172E-11    0.70348E-06    0.10400E-08   -0.18150E-11
    89    0.31162E-09    0.78832E-13   -0.20986E-11    0.69937E-06    0.10258E-08   -0.18513E-11
    90    0.31543E-09    0.80862E-13   -0.21809E-11    0.69528E-06    0.10120E-08   -0.18720E-11
    91    0.31926E-09    0.82894E-13   -0.22640E-11    0.69119E-06    0.99847E-09   -0.18786E-11
    92    0.32312E-09    0.84924E-13   -0.23478E-11    0.68712E-06    0.98530E-09   -0.18741E-11
    93    0.32703E-09    0.86950E-13   -0.24323E-11    0.68306E-06    0.97244E-09   -0.18612E-11
    94    0.33095E-09    0.88969E-13   -0.25173E-11    0.67902E-06    0.95987E-09   -0.18427E-11
    95    0.33490E-09    0.90980E-13   -0.26029E-11    0.67499E-06    0.94757E-09   -0.18216E-11
