    45   0.177539506974E-09   0.113559711123E-13   0.176103848269E-12   0.666186395494E-10   0.696423570766E-11  -0.160843813304E-14
    46   0.180126102647E-09   0.122015715863E-13   0.159232829216E-12   0.635853087325E-10   0.666536812175E-11  -0.152330649225E-14
    47   0.182740823398E-09   0.130846158910E-13   0.140779071978E-12   0.607345165570E-10   0.638402536047E-11  -0.152708366080E-14
    48   0.185382063218E-09   0.140058015471E-13   0.120696337265E-12   0.580538538484E-10   0.611903170844E-11  -0.166682588951E-14
    49   0.188048216101E-09   0.149658260754E-13   0.989383857919E-13   0.555309114323E-10   0.586921145029E-11  -0.198958942919E-14
    50   0.190737676037E-09   0.159653869963E-13   0.754589782700E-13   0.531532801341E-10   0.563338887064E-11  -0.254243053065E-14
    51   0.193449316366E-09   0.170050542603E-13   0.502175211086E-13   0.509092839378E-10   0.541045838676E-11  -0.333568304450E-14
    52   0.196183927820E-09   0.180848875354E-13   0.231960035028E-13   0.487901794610E-10   0.519959494652E-11  -0.423279122044E-14
    53   0.198942780478E-09   0.192048189196E-13  -0.561793965571E-14   0.467879564797E-10   0.500004363042E-11  -0.506047690797E-14
    54   0.201727144419E-09   0.203647805105E-13  -0.362366734754E-13   0.448946047699E-10   0.481104951897E-11  -0.564546195660E-14
    55   0.204538289723E-09   0.215647044061E-13  -0.686725630646E-13   0.431021141076E-10   0.463185769266E-11  -0.581446821583E-14
    56   0.207377268142E-09   0.228044535760E-13  -0.102933721682E-12   0.414029339390E-10   0.446175415163E-11  -0.545689247941E-14
    57   0.210244258115E-09   0.240836144770E-13  -0.139011255184E-12   0.397913523914E-10   0.430018857445E-11  -0.471283131815E-14
    58   0.213139219754E-09   0.254017044381E-13  -0.176892017581E-12   0.382621172622E-10   0.414665155928E-11  -0.378505624712E-14
    59   0.216062113170E-09   0.267582407880E-13  -0.216562862878E-12   0.368099763490E-10   0.400063370433E-11  -0.287633878137E-14
    60   0.219012898475E-09   0.281527408554E-13  -0.258010645084E-12   0.354296774492E-10   0.386162560776E-11  -0.218945043599E-14
    61   0.221991586532E-09   0.295847291398E-13  -0.301225618564E-12   0.341162738671E-10   0.372914804409E-11  -0.187788709199E-14
    62   0.224998391211E-09   0.310537588226E-13  -0.346211639106E-12   0.328660409338E-10   0.360284249316E-11  -0.189804209423E-14
    63   0.228033577134E-09   0.325593902558E-13  -0.392975962855E-12   0.316755594869E-10   0.348238061111E-11  -0.215703315356E-14
    64   0.231097408923E-09   0.341011837915E-13  -0.441525845957E-12   0.305414103643E-10   0.336743405412E-11  -0.256197798078E-14
    65   0.234190151199E-09   0.356786997818E-13  -0.491868544557E-12   0.294601744037E-10   0.325767447833E-11  -0.301999428674E-14
    66   0.237311990157E-09   0.372914075387E-13  -0.544001392616E-12   0.284285889362E-10   0.315278853134E-11  -0.344992453105E-14
    67   0.240462798290E-09   0.389384122142E-13  -0.597882035354E-12   0.274440172662E-10   0.305252282648E-11  -0.381751016857E-14
    68   0.243642369664E-09   0.406187279204E-13  -0.653458195807E-12   0.265039791912E-10   0.295663896848E-11  -0.410021740294E-14
    69   0.246850498345E-09   0.423313687692E-13  -0.710677597012E-12   0.256059945089E-10   0.286489856211E-11  -0.427551243780E-14
    70   0.250086978397E-09   0.440753488726E-13  -0.769487962004E-12   0.247475830170E-10   0.277706321211E-11  -0.432086147679E-14
    71   0.253352025071E-09   0.458496481101E-13  -0.829848265170E-12   0.239263776532E-10   0.269290429318E-11  -0.422465605413E-14
    72   0.256647538351E-09   0.476531094300E-13  -0.891762486305E-12   0.231404639154E-10   0.261223225981E-11  -0.401898902625E-14
    73   0.259975839404E-09   0.494845415482E-13  -0.955245856553E-12   0.223880404416E-10   0.253486733645E-11  -0.374687858014E-14
    74   0.263339249397E-09   0.513427531805E-13  -0.102031360706E-11   0.216673058700E-10   0.246062974752E-11  -0.345134290280E-14
    75   0.266740089497E-09   0.532265530426E-13  -0.108698096897E-11   0.209764588385E-10   0.238933971746E-11  -0.317540018122E-14
    76   0.270179943242E-09   0.551346809479E-13  -0.115524836220E-11   0.203137902420E-10   0.232082751464E-11  -0.295571956542E-14
    77   0.273657443647E-09   0.570656011002E-13  -0.122505696178E-11   0.196779600034E-10   0.225496358311E-11  -0.280357405756E-14
    78   0.277170486095E-09   0.590177088006E-13  -0.129633313152E-11   0.190677203021E-10   0.219162841084E-11  -0.272388762280E-14
    79   0.280716965971E-09   0.609893993505E-13  -0.136900323520E-11   0.184818233179E-10   0.213070248581E-11  -0.272158422634E-14
    80   0.284294778659E-09   0.629790680511E-13  -0.144299363664E-11   0.179190212302E-10   0.207206629599E-11  -0.280158783333E-14
    81   0.287902311995E-09   0.649851405223E-13  -0.151823489546E-11   0.173781255240E-10   0.201560563563E-11  -0.296308904033E-14
    82   0.291539923620E-09   0.670061636588E-13  -0.159467435455E-11   0.168581849052E-10   0.196122752405E-11  -0.318234496922E-14
    83   0.295208463623E-09   0.690407146736E-13  -0.167226355263E-11   0.163583073848E-10   0.190884428686E-11  -0.342987937329E-14
    84   0.298908782098E-09   0.710873707801E-13  -0.175095402843E-11   0.158776009741E-10   0.185836824964E-11  -0.367621600578E-14
    85   0.302641729135E-09   0.731447091915E-13  -0.183069732067E-11   0.154151736841E-10   0.180971173800E-11  -0.389187861997E-14
    86   0.306407859999E-09   0.752112287120E-13  -0.191144485803E-11   0.149701386308E-10   0.176278781504E-11  -0.405370756964E-14
    87   0.310206550651E-09   0.772851145105E-13  -0.199314762904E-11   0.145416293491E-10   0.171751249391E-11  -0.416380961072E-14
    88   0.314036882225E-09   0.793644733470E-13  -0.207575651220E-11   0.141287844787E-10   0.167380252528E-11  -0.423060809966E-14
    89   0.317897935855E-09   0.814474119814E-13  -0.215922238601E-11   0.137307426592E-10   0.163157465981E-11  -0.426252639292E-14
    90   0.321788792675E-09   0.835320371737E-13  -0.224349612898E-11   0.133466425303E-10   0.159074564817E-11  -0.426798784693E-14
    91   0.325708640622E-09   0.856164470063E-13  -0.232852558165E-11   0.129757035445E-10   0.155123990637E-11  -0.425426868270E-14
    92   0.329657094839E-09   0.876987048513E-13  -0.241424643281E-11   0.126174684049E-10   0.151301251187E-11  -0.422405657933E-14
    93   0.333633877269E-09   0.897768654033E-13  -0.250059133329E-11   0.122715606276E-10   0.147602620747E-11  -0.417889208046E-14
    94   0.337638709859E-09   0.918489833568E-13  -0.258749293395E-11   0.119376037285E-10   0.144024373597E-11  -0.412031572975E-14
    95   0.341671314552E-09   0.939131134064E-13  -0.267488388562E-11   0.116152212235E-10   0.140562784019E-11  -0.404986807083E-14
    96   0.345731413293E-09   0.959673102468E-13  -0.276269683914E-11   0.113040366287E-10   0.137214126293E-11  -0.396908964735E-14
    97   0.349818728028E-09   0.980096285724E-13  -0.285086444536E-11   0.110036734599E-10   0.133974674699E-11  -0.387952100296E-14
    98   0.353932980701E-09   0.100038123078E-12  -0.293931935510E-11   0.107137552331E-10   0.130840703519E-11  -0.378270268129E-14
    99   0.358073893257E-09   0.102050848458E-12  -0.302799421922E-11   0.104339054643E-10   0.127808487033E-11  -0.368017522601E-14
   100   0.362241187640E-09   0.104045859407E-12  -0.311682168856E-11   0.101637476695E-10   0.124874299522E-11  -0.357347918074E-14
   101   0.366434585796E-09   0.106021210619E-12  -0.320573441395E-11   0.990290536448E-11   0.122034415265E-11  -0.346415508913E-14
   102   0.370653809669E-09   0.107974956790E-12  -0.329466504624E-11   0.965100206535E-11   0.119285108545E-11  -0.335374349483E-14
   103   0.374898581204E-09   0.109905152613E-12  -0.338354623626E-11   0.940766128804E-11   0.116622653641E-11  -0.324378494148E-14
   104   0.379168622345E-09   0.111809852784E-12  -0.347231063486E-11   0.917250654848E-11   0.114043324835E-11  -0.313581997274E-14
   105   0.383463655038E-09   0.113687111996E-12  -0.356089089288E-11   0.894516136264E-11   0.111543396406E-11  -0.303138913223E-14
   106   0.387783401227E-09   0.115534984945E-12  -0.364921966116E-11   0.872524924647E-11   0.109119142635E-11  -0.293203296361E-14
   107   0.392127582857E-09   0.117351526325E-12  -0.373722959054E-11   0.851239371593E-11   0.106766837804E-11  -0.283929201052E-14
   108   0.396495921873E-09   0.119134790830E-12  -0.382485333186E-11   0.830621828698E-11   0.104482756193E-11  -0.275470681661E-14
   109   0.400888140219E-09   0.120882833156E-12  -0.391202353597E-11   0.810634647558E-11   0.102263172082E-11  -0.267981792551E-14
   110   0.405303959841E-09   0.122593707996E-12  -0.399867285369E-11   0.791240179768E-11   0.100104359752E-11  -0.261616588088E-14
   111   0.409742960415E-09   0.124265564309E-12  -0.408473244239E-11   0.772404794486E-11   0.980029903816E-12  -0.256488708630E-14
   112   0.414204152545E-09   0.125896928105E-12  -0.417012748544E-11   0.754110931120E-11   0.959573227433E-12  -0.252550138510E-14
   113   0.418686404568E-09   0.127486419658E-12  -0.425478167276E-11   0.736345046639E-11   0.939660125068E-12  -0.249712448055E-14
   114   0.423188584821E-09   0.129032659241E-12  -0.433861869422E-11   0.719093598014E-11   0.920277153422E-12  -0.247887207591E-14
   115   0.427709561639E-09   0.130534267130E-12  -0.442156223974E-11   0.702343042214E-11   0.901410869197E-12  -0.246985987446E-14
   116   0.432248203360E-09   0.131989863597E-12  -0.450353599921E-11   0.686079836209E-11   0.883047829092E-12  -0.246920357947E-14
   117   0.436803378319E-09   0.133398068916E-12  -0.458446366251E-11   0.670290436970E-11   0.865174589808E-12  -0.247601889420E-14
   118   0.441373954853E-09   0.134757503361E-12  -0.466426891956E-11   0.654961301466E-11   0.847777708046E-12  -0.248942152193E-14
   119   0.445958801299E-09   0.136066787207E-12  -0.474287546025E-11   0.640078886666E-11   0.830843740506E-12  -0.250852716592E-14
   120   0.450556785993E-09   0.137324540726E-12  -0.482020697447E-11   0.625629649542E-11   0.814359243890E-12  -0.253245152944E-14
   121   0.455166777272E-09   0.138529384193E-12  -0.489618715212E-11   0.611600047062E-11   0.798310774898E-12  -0.256031031577E-14
   122   0.459787643471E-09   0.139679937882E-12  -0.497073968309E-11   0.597976536197E-11   0.782684890231E-12  -0.259121922817E-14
   123   0.464418252928E-09   0.140774822066E-12  -0.504378825730E-11   0.584745573917E-11   0.767468146590E-12  -0.262429396991E-14
   124   0.469057473978E-09   0.141812657019E-12  -0.511525656462E-11   0.571893617191E-11   0.752647100674E-12  -0.265865024426E-14
   125   0.473704174958E-09   0.142792063015E-12  -0.518506829496E-11   0.559407122989E-11   0.738208309186E-12  -0.269340375450E-14
   126   0.478357224206E-09   0.143711660329E-12  -0.525314713821E-11   0.547272548282E-11   0.724138328825E-12  -0.272767020388E-14
   127   0.483015490056E-09   0.144570069233E-12  -0.531941678428E-11   0.535476350038E-11   0.710423716292E-12  -0.276056529568E-14
   128   0.487677840845E-09   0.145365910002E-12  -0.538380092306E-11   0.524004985229E-11   0.697051028289E-12  -0.279120473317E-14
   129   0.492343144911E-09   0.146097802909E-12  -0.544622324444E-11   0.512844910824E-11   0.684006821515E-12  -0.281870421961E-14
   130   0.497010270589E-09   0.146764368228E-12  -0.550660743832E-11   0.501982583793E-11   0.671277652671E-12  -0.284217945829E-14
   131   0.501678059594E-09   0.147364483748E-12  -0.556488006399E-11   0.491405590314E-11   0.658851173260E-12  -0.286092779956E-14
   132   0.506345247155E-09   0.147898057316E-12  -0.562097915834E-11   0.481106033404E-11   0.646719413983E-12  -0.287497318224E-14
   133   0.511010541879E-09   0.148365254291E-12  -0.567484562763E-11   0.471077145288E-11   0.634875500346E-12  -0.288452119224E-14
   134   0.515672652373E-09   0.148766240036E-12  -0.572642037813E-11   0.461312158190E-11   0.623312557851E-12  -0.288977741547E-14
   135   0.520330287245E-09   0.149101179910E-12  -0.577564431612E-11   0.451804304335E-11   0.612023712004E-12  -0.289094743784E-14
   136   0.524982155101E-09   0.149370239276E-12  -0.582245834787E-11   0.442546815948E-11   0.601002088307E-12  -0.288823684525E-14
   137   0.529626964549E-09   0.149573583494E-12  -0.586680337965E-11   0.433532925255E-11   0.590240812266E-12  -0.288185122362E-14
   138   0.534263424195E-09   0.149711377925E-12  -0.590862031773E-11   0.424755864479E-11   0.579733009383E-12  -0.287199615886E-14
   139   0.538890242648E-09   0.149783787929E-12  -0.594785006839E-11   0.416208865845E-11   0.569471805163E-12  -0.285887723689E-14
   140   0.543506128513E-09   0.149790978869E-12  -0.598443353789E-11   0.407885161580E-11   0.559450325110E-12  -0.284270004360E-14
   141   0.548109790399E-09   0.149733116105E-12  -0.601831163252E-11   0.399777983907E-11   0.549661694728E-12  -0.282367016491E-14
   142   0.552699936912E-09   0.149610364998E-12  -0.604942525853E-11   0.391880565051E-11   0.540099039520E-12  -0.280199318674E-14
   143   0.557275276660E-09   0.149422890909E-12  -0.607771532221E-11   0.384186137237E-11   0.530755484991E-12  -0.277787469499E-14
   144   0.561834518249E-09   0.149170859199E-12  -0.610312272983E-11   0.376687932690E-11   0.521624156645E-12  -0.275152027557E-14
   145   0.566376370287E-09   0.148854435229E-12  -0.612558838765E-11   0.369379183636E-11   0.512698179985E-12  -0.272313551439E-14
   146   0.570899541381E-09   0.148473784360E-12  -0.614505320195E-11   0.362253122298E-11   0.503970680516E-12  -0.269292599737E-14
   147   0.575402740138E-09   0.148029071953E-12  -0.616145807900E-11   0.355302980902E-11   0.495434783741E-12  -0.266109731041E-14
   148   0.579884675166E-09   0.147520463369E-12  -0.617474392508E-11   0.348521991672E-11   0.487083615165E-12  -0.262785503943E-14
   149   0.584344055070E-09   0.146948123968E-12  -0.618485164645E-11   0.341903386834E-11   0.478910300291E-12  -0.259340477033E-14
   150   0.588779588460E-09   0.146312219113E-12  -0.619172214939E-11   0.335440398612E-11   0.470907964623E-12  -0.255795208902E-14
   151   0.593189989125E-09   0.145613282593E-12  -0.619530286203E-11   0.329126893695E-11   0.463070372617E-12  -0.252167687586E-14
   152   0.597573991599E-09   0.144853321914E-12  -0.619556729992E-11   0.322959276629E-11   0.455393844534E-12  -0.248465618894E-14
   153   0.601930335596E-09   0.144034713014E-12  -0.619249550046E-11   0.316934586423E-11   0.447875339586E-12  -0.244694138080E-14
   154   0.606257760834E-09   0.143159831827E-12  -0.618606750106E-11   0.311049862087E-11   0.440511816985E-12  -0.240858380397E-14
   155   0.610555007028E-09   0.142231054289E-12  -0.617626333913E-11   0.305302142630E-11   0.433300235943E-12  -0.236963481099E-14
   156   0.614820813894E-09   0.141250756338E-12  -0.616306305208E-11   0.299688467062E-11   0.426237555673E-12  -0.233014575438E-14
   157   0.619053921148E-09   0.140221313908E-12  -0.614644667731E-11   0.294205874392E-11   0.419320735388E-12  -0.229016798670E-14
   158   0.623253068507E-09   0.139145102936E-12  -0.612639425224E-11   0.288851403630E-11   0.412546734298E-12  -0.224975286047E-14
   159   0.627416995687E-09   0.138024499357E-12  -0.610288581427E-11   0.283622093785E-11   0.405912511618E-12  -0.220895172823E-14
   160   0.631544442404E-09   0.136861879107E-12  -0.607590140080E-11   0.278514983866E-11   0.399415026558E-12  -0.216781594251E-14
   161   0.635634148374E-09   0.135659618123E-12  -0.604542104925E-11   0.273527112884E-11   0.393051238332E-12  -0.212639685584E-14
   162   0.639684853313E-09   0.134420092341E-12  -0.601142479702E-11   0.268655519848E-11   0.386818106151E-12  -0.208474582078E-14
   163   0.643695296938E-09   0.133145677695E-12  -0.597389268152E-11   0.263897243767E-11   0.380712589228E-12  -0.204291418984E-14
   164   0.647664218964E-09   0.131838750123E-12  -0.593280474016E-11   0.259249323651E-11   0.374731646775E-12  -0.200095331556E-14
   165   0.651590359107E-09   0.130501685561E-12  -0.588814101034E-11   0.254708798509E-11   0.368872238005E-12  -0.195891455048E-14
   166   0.655472457084E-09   0.129136859943E-12  -0.583988152947E-11   0.250272707351E-11   0.363131322130E-12  -0.191684924714E-14
   167   0.659309252612E-09   0.127746649207E-12  -0.578800633496E-11   0.245938089186E-11   0.357505858361E-12  -0.187480875807E-14
   168   0.663099485405E-09   0.126333429287E-12  -0.573249546422E-11   0.241701983025E-11   0.351992805912E-12  -0.183284443580E-14
   169   0.666841895180E-09   0.124899576121E-12  -0.567332895466E-11   0.237561427875E-11   0.346589123995E-12  -0.179100763288E-14
   170   0.670535221654E-09   0.123447465644E-12  -0.561048684368E-11   0.233513462747E-11   0.341291771822E-12  -0.174934970183E-14
   171   0.674178204542E-09   0.121979473791E-12  -0.554394916868E-11   0.229555126651E-11   0.336097708605E-12  -0.170792199519E-14
   172   0.677769583560E-09   0.120497976500E-12  -0.547369596708E-11   0.225683458596E-11   0.331003893556E-12  -0.166677586549E-14
   173   0.681308098426E-09   0.119005349705E-12  -0.539970727629E-11   0.221895497591E-11   0.326007285889E-12  -0.162596266528E-14
   174   0.684792488854E-09   0.117503969343E-12  -0.532196313371E-11   0.218188282646E-11   0.321104844814E-12  -0.158553374708E-14
   175   0.688221494561E-09   0.115996211350E-12  -0.524044357675E-11   0.214558852770E-11   0.316293529545E-12  -0.154554046344E-14
   176   0.691593886523E-09   0.114484857624E-12  -0.515513584957E-11   0.211004500198E-11   0.311570544591E-12  -0.150602423847E-14
   177   0.694908560755E-09   0.112974313907E-12  -0.506605602337E-11   0.207523530065E-11   0.306934075654E-12  -0.146698678263E-14
   178   0.698164444532E-09   0.111469391906E-12  -0.497322737609E-11   0.204114500731E-11   0.302382553733E-12  -0.142841987798E-14
   179   0.701360465128E-09   0.109974903326E-12  -0.487667318568E-11   0.200775970554E-11   0.297914409826E-12  -0.139031530656E-14
   180   0.704495549819E-09   0.108495659873E-12  -0.477641673010E-11   0.197506497896E-11   0.293528074933E-12  -0.135266485042E-14
   181   0.707568625878E-09   0.107036473251E-12  -0.467248128728E-11   0.194304641116E-11   0.289221980052E-12  -0.131546029161E-14
   182   0.710578620582E-09   0.105602155167E-12  -0.456489013519E-11   0.191168958573E-11   0.284994556182E-12  -0.127869341217E-14
   183   0.713524461204E-09   0.104197517326E-12  -0.445366655176E-11   0.188098008627E-11   0.280844234322E-12  -0.124235599417E-14
   184   0.716405075020E-09   0.102827371433E-12  -0.433883381495E-11   0.185090349638E-11   0.276769445472E-12  -0.120643981964E-14
   185   0.719219389304E-09   0.101496529193E-12  -0.422041520270E-11   0.182144539966E-11   0.272768620629E-12  -0.117093667063E-14
   186   0.721966331331E-09   0.100209802313E-12  -0.409843399296E-11   0.179259137971E-11   0.268840190794E-12  -0.113583832920E-14
   187   0.724644828376E-09   0.989720024980E-13  -0.397291346369E-11   0.176432702012E-11   0.264982586964E-12  -0.110113657738E-14
   188   0.727253807713E-09   0.977879414526E-13  -0.384387689283E-11   0.173663790449E-11   0.261194240139E-12  -0.106682319724E-14
   189   0.729792196618E-09   0.966624308828E-13  -0.371134755833E-11   0.170950961643E-11   0.257473581318E-12  -0.103288997081E-14
   190   0.732258922365E-09   0.956002824940E-13  -0.357534873813E-11   0.168292773951E-11   0.253819041499E-12  -0.999328680154E-15
   191   0.734652912230E-09   0.946063079915E-13  -0.343590371020E-11   0.165687785736E-11   0.250229051682E-12  -0.966131107309E-15
   192   0.736973093486E-09   0.936853190810E-13  -0.329303575247E-11   0.163134555355E-11   0.246702042866E-12  -0.933289034328E-15
   193   0.739218393409E-09   0.928421274677E-13  -0.314676814289E-11   0.160631641169E-11   0.243236446048E-12  -0.900794243258E-15
   194   0.741387739273E-09   0.920815448573E-13  -0.299712415942E-11   0.158177601539E-11   0.239830692230E-12  -0.868638516148E-15
   195   0.743480058353E-09   0.914083829550E-13  -0.284412707999E-11   0.155770994822E-11   0.236483212408E-12  -0.836813635048E-15
   196   0.745494277925E-09   0.908274534664E-13  -0.268780018257E-11   0.153410379380E-11   0.233192437582E-12  -0.805311382005E-15
   197   0.747429325262E-09   0.903435680969E-13  -0.252816674510E-11   0.151094313572E-11   0.229956798752E-12  -0.774123539069E-15
   198   0.749284127640E-09   0.899615385520E-13  -0.236525004552E-11   0.148821355758E-11   0.226774726915E-12  -0.743241888286E-15
   199   0.751057612333E-09   0.896861765371E-13  -0.219907336179E-11   0.146590064297E-11   0.223644653071E-12  -0.712658211707E-15
   200   0.752748706616E-09   0.895222937576E-13  -0.202965997186E-11   0.144398997550E-11   0.220565008219E-12  -0.682364291380E-15
   201   0.754356536357E-09   0.894746246882E-13  -0.185704458067E-11   0.142246866489E-11   0.217534382856E-12  -0.652353087774E-15
   202   0.755881021790E-09   0.895475948805E-13  -0.168130760117E-11   0.140132992545E-11   0.214552005472E-12  -0.622622275041E-15
   203   0.757322281745E-09   0.897455526552E-13  -0.150254087332E-11   0.138056849759E-11   0.211617264054E-12  -0.593170705754E-15
   204   0.758680435049E-09   0.900728463331E-13  -0.132083623706E-11   0.136017912174E-11   0.208729546590E-12  -0.563997232487E-15
   205   0.759955600530E-09   0.905338242350E-13  -0.113628553234E-11   0.134015653834E-11   0.205888241068E-12  -0.535100707812E-15
   206   0.761147897016E-09   0.911328346815E-13  -0.948980599120E-12   0.132049548781E-11   0.203092735476E-12  -0.506479984303E-15
   207   0.762257443336E-09   0.918742259935E-13  -0.759013277342E-12   0.130119071058E-11   0.200342417802E-12  -0.478133914533E-15
   208   0.763284358317E-09   0.927623464918E-13  -0.566475406957E-12   0.128223694707E-11   0.197636676033E-12  -0.450061351075E-15
   209   0.764228760787E-09   0.938015444970E-13  -0.371458827916E-12   0.126362893772E-11   0.194974898158E-12  -0.422261146502E-15
   210   0.765090769575E-09   0.949961683299E-13  -0.174055380169E-12   0.124536142294E-11   0.192356472164E-12  -0.394732153387E-15
   211   0.765870503509E-09   0.963505663114E-13   0.256430963341E-13   0.122742914318E-11   0.189780786039E-12  -0.367473224304E-15
   212   0.766568081416E-09   0.978690867621E-13   0.227544761644E-12   0.120982683886E-11   0.187247227771E-12  -0.340483211825E-15
   213   0.767183622125E-09   0.995560780029E-13   0.431557775810E-12   0.119254925040E-11   0.184755185348E-12  -0.313760968523E-15
   214   0.767717244464E-09   0.101415888354E-12   0.637590298882E-12   0.117559111823E-11   0.182304046757E-12  -0.287305346972E-15
   215   0.768169067260E-09   0.103452866137E-12   0.845550490910E-12   0.115894718278E-11   0.179893199986E-12  -0.261115199745E-15
   216   0.768539209343E-09   0.105671359673E-12   0.105534651194E-11   0.114261218449E-11   0.177522033024E-12  -0.235189379414E-15
   217   0.768827789539E-09   0.108075717281E-12   0.126688652204E-11   0.112658086377E-11   0.175189933858E-12  -0.209526738554E-15
